SEASON,TEAM_NAME,GAME_DATE,MATCHUP,WIN,TEAM_PTS_AVG,TEAM_AST_AVG,TEAM_REB_AVG
2199,Atlanta Hawks,1997-02-15,ATL @ SAS,1,,,
2199,Atlanta Hawks,1997-02-14,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1997-02-12,ATL vs. TOR,1,,,
2199,Atlanta Hawks,1997-02-05,ATL @ PHX,0,,,
2199,Atlanta Hawks,1997-02-04,ATL @ GSW,1,,,
2199,Atlanta Hawks,1997-02-02,ATL @ DEN,0,,,
2199,Atlanta Hawks,1997-01-31,ATL @ VAN,1,,,
2199,Atlanta Hawks,1997-01-30,ATL @ UTA,0,,,
2199,Atlanta Hawks,1997-01-28,ATL @ LAC,1,,,
2199,Atlanta Hawks,1997-01-25,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1997-01-24,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1997-01-21,ATL @ MIA,0,,,
2199,Atlanta Hawks,1997-01-20,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1997-01-18,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1997-01-16,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1997-01-14,ATL vs. MIN,1,,,
2199,Atlanta Hawks,1997-01-13,ATL @ CLE,1,,,
2199,Atlanta Hawks,1997-01-11,ATL vs. SAS,1,,,
2199,Atlanta Hawks,1997-01-09,ATL @ ORL,1,,,
2199,Atlanta Hawks,1997-01-07,ATL vs. PHX,1,,,
2199,Atlanta Hawks,1997-01-04,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1997-01-03,ATL @ NJN,1,,,
2199,Atlanta Hawks,1996-12-28,ATL @ WAS,0,,,
2199,Atlanta Hawks,1996-12-26,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1996-12-23,ATL @ NYK,0,,,
2199,Atlanta Hawks,1996-12-21,ATL @ CHH,0,,,
2199,Atlanta Hawks,1996-12-20,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1996-12-17,ATL @ DAL,1,,,
2199,Atlanta Hawks,1996-12-14,ATL vs. PHI,1,,,
2199,Atlanta Hawks,1996-12-10,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1996-12-07,ATL vs. TOR,1,,,
2199,Atlanta Hawks,1996-12-04,ATL @ DET,0,,,
2199,Atlanta Hawks,1996-12-03,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1996-11-29,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1996-11-27,ATL @ ORL,0,,,
2199,Atlanta Hawks,1996-11-26,ATL vs. VAN,1,,,
2199,Atlanta Hawks,1996-11-23,ATL @ TOR,1,,,
2199,Atlanta Hawks,1996-11-21,ATL @ MIL,1,,,
2199,Atlanta Hawks,1996-11-19,ATL @ CLE,0,,,
2199,Atlanta Hawks,1996-11-16,ATL @ CHI,0,,,
2199,Atlanta Hawks,1996-11-15,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1996-11-13,ATL @ BOS,0,,,
2199,Atlanta Hawks,1996-11-12,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1996-11-10,ATL @ LAL,0,,,
2199,Atlanta Hawks,1996-11-07,ATL @ SAC,1,,,
2199,Atlanta Hawks,1996-11-05,ATL @ SEA,1,,,
2199,Atlanta Hawks,1996-11-04,ATL @ POR,1,,,
2199,Atlanta Hawks,1996-11-02,ATL vs. DET,0,,,
2199,Atlanta Hawks,1996-11-01,ATL @ MIA,0,,,
4199,Atlanta Hawks,1996-05-15,ATL @ ORL,0,,,
4199,Atlanta Hawks,1996-05-13,ATL vs. ORL,1,,,
4199,Atlanta Hawks,1996-05-12,ATL vs. ORL,0,,,
4199,Atlanta Hawks,1996-05-10,ATL @ ORL,0,,,
4199,Atlanta Hawks,1996-05-08,ATL @ ORL,0,,,
4199,Atlanta Hawks,1996-05-05,ATL @ IND,1,,,
4199,Atlanta Hawks,1996-05-02,ATL vs. IND,0,,,
4199,Atlanta Hawks,1996-04-29,ATL vs. IND,1,,,
4199,Atlanta Hawks,1996-04-27,ATL @ IND,0,,,
4199,Atlanta Hawks,1996-04-25,ATL @ IND,1,,,
2199,Atlanta Hawks,1996-04-21,ATL @ MIA,1,,,
2199,Atlanta Hawks,1996-04-20,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1996-04-18,ATL @ ORL,0,,,
2199,Atlanta Hawks,1996-04-16,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1996-04-14,ATL @ NJN,1,,,
2199,Atlanta Hawks,1996-04-12,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1996-04-08,ATL @ IND,0,,,
2199,Atlanta Hawks,1996-04-06,ATL vs. PHL,0,,,
2199,Atlanta Hawks,1996-04-05,ATL @ NJN,1,,,
2199,Atlanta Hawks,1996-04-04,ATL vs. WAS,0,,,
2199,Atlanta Hawks,1996-04-02,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1996-03-31,ATL @ BOS,1,,,
2199,Atlanta Hawks,1996-03-29,ATL vs. LAL,0,,,
2199,Atlanta Hawks,1996-03-28,ATL @ CHI,0,,,
2199,Atlanta Hawks,1996-03-26,ATL @ TOR,1,,,
2199,Atlanta Hawks,1996-03-23,ATL vs. DET,1,,,
2199,Atlanta Hawks,1996-03-22,ATL @ CHH,1,,,
2199,Atlanta Hawks,1996-03-20,ATL vs. VAN,1,,,
2199,Atlanta Hawks,1996-03-16,ATL @ SAN,0,,,
2199,Atlanta Hawks,1996-03-14,ATL @ HOU,0,,,
2199,Atlanta Hawks,1996-03-12,ATL vs. UTH,1,,,
2199,Atlanta Hawks,1996-03-10,ATL @ WAS,0,,,
2199,Atlanta Hawks,1996-03-08,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1996-03-07,ATL @ CLE,1,,,
2199,Atlanta Hawks,1996-03-04,ATL @ DET,0,,,
2199,Atlanta Hawks,1996-03-02,ATL @ MIL,0,,,
2199,Atlanta Hawks,1996-03-01,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1996-02-28,ATL vs. POR,1,,,
2199,Atlanta Hawks,1996-02-25,ATL @ MIN,1,,,
2199,Atlanta Hawks,1996-02-23,ATL @ NYK,1,,,
2199,Atlanta Hawks,1996-02-22,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1996-02-19,ATL @ SEA,0,,,
2199,Atlanta Hawks,1996-02-18,ATL @ POR,1,,,
2199,Atlanta Hawks,1996-02-16,ATL @ VAN,1,,,
2199,Atlanta Hawks,1996-02-14,ATL @ LAL,0,,,
2199,Atlanta Hawks,1996-02-08,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1996-02-07,ATL @ MIA,0,,,
2199,Atlanta Hawks,1996-02-04,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1996-02-02,ATL @ ORL,0,,,
2199,Atlanta Hawks,1996-01-31,ATL vs. PHX,0,,,
2199,Atlanta Hawks,1996-01-30,ATL @ IND,0,,,
2199,Atlanta Hawks,1996-01-26,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1996-01-23,ATL @ CLE,1,,,
2199,Atlanta Hawks,1996-01-22,ATL vs. HOU,1,,,
2199,Atlanta Hawks,1996-01-20,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1996-01-19,ATL @ PHL,1,,,
2199,Atlanta Hawks,1996-01-17,ATL vs. IND,1,,,
2199,Atlanta Hawks,1996-01-15,ATL vs. DET,1,,,
2199,Atlanta Hawks,1996-01-13,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1996-01-11,ATL @ TOR,1,,,
2199,Atlanta Hawks,1996-01-09,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1996-01-06,ATL @ CHH,0,,,
2199,Atlanta Hawks,1996-01-04,ATL vs. TOR,1,,,
2199,Atlanta Hawks,1996-01-02,ATL vs. SEA,0,,,
2199,Atlanta Hawks,1995-12-30,ATL @ CHI,0,,,
2199,Atlanta Hawks,1995-12-29,ATL vs. GOS,0,,,
2199,Atlanta Hawks,1995-12-26,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1995-12-23,ATL @ MIL,0,,,
2199,Atlanta Hawks,1995-12-22,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1995-12-16,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1995-12-14,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1995-12-12,ATL vs. MIN,0,,,
2199,Atlanta Hawks,1995-12-10,ATL @ BOS,1,,,
2199,Atlanta Hawks,1995-12-09,ATL vs. NYK,0,,,
2199,Atlanta Hawks,1995-12-07,ATL vs. SAN,0,,,
2199,Atlanta Hawks,1995-12-06,ATL @ WAS,0,,,
2199,Atlanta Hawks,1995-12-02,ATL @ DET,0,,,
2199,Atlanta Hawks,1995-12-01,ATL vs. DAL,0,,,
2199,Atlanta Hawks,1995-11-29,ATL vs. PHL,1,,,
2199,Atlanta Hawks,1995-11-28,ATL @ NYK,1,,,
2199,Atlanta Hawks,1995-11-25,ATL vs. TOR,1,,,
2199,Atlanta Hawks,1995-11-22,ATL @ PHX,0,,,
2199,Atlanta Hawks,1995-11-21,ATL @ DEN,0,,,
2199,Atlanta Hawks,1995-11-19,ATL @ SAC,1,,,
2199,Atlanta Hawks,1995-11-17,ATL vs. MIA,0,,,
2199,Atlanta Hawks,1995-11-14,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1995-11-11,ATL @ DAL,1,,,
2199,Atlanta Hawks,1995-11-09,ATL @ GOS,1,,,
2199,Atlanta Hawks,1995-11-08,ATL @ LAC,1,,,
2199,Atlanta Hawks,1995-11-06,ATL @ UTH,0,,,
2199,Atlanta Hawks,1995-11-04,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1995-11-03,ATL vs. IND,0,,,
4199,Atlanta Hawks,1995-05-02,ATL vs. IND,0,,,
4199,Atlanta Hawks,1995-04-29,ATL @ IND,0,,,
4199,Atlanta Hawks,1995-04-27,ATL @ IND,0,,,
2199,Atlanta Hawks,1995-04-23,ATL @ IND,0,,,
2199,Atlanta Hawks,1995-04-21,ATL vs. DET,1,,,
2199,Atlanta Hawks,1995-04-19,ATL @ NJN,1,,,
2199,Atlanta Hawks,1995-04-16,ATL @ CHH,1,,,
2199,Atlanta Hawks,1995-04-14,ATL @ CLE,0,,,
2199,Atlanta Hawks,1995-04-12,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1995-04-11,ATL @ PHL,1,,,
2199,Atlanta Hawks,1995-04-09,ATL @ MIL,0,,,
2199,Atlanta Hawks,1995-04-07,ATL vs. IND,1,,,
2199,Atlanta Hawks,1995-04-05,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1995-04-02,ATL @ SEA,0,,,
2199,Atlanta Hawks,1995-03-31,ATL @ LAL,0,,,
2199,Atlanta Hawks,1995-03-30,ATL @ GOS,1,,,
2199,Atlanta Hawks,1995-03-28,ATL @ POR,1,,,
2199,Atlanta Hawks,1995-03-25,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1995-03-24,ATL @ CLE,0,,,
2199,Atlanta Hawks,1995-03-22,ATL vs. MIA,0,,,
2199,Atlanta Hawks,1995-03-20,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1995-03-18,ATL vs. PHX,1,,,
2199,Atlanta Hawks,1995-03-15,ATL @ CHI,0,,,
2199,Atlanta Hawks,1995-03-13,ATL vs. HOU,0,,,
2199,Atlanta Hawks,1995-03-12,ATL @ BOS,1,,,
2199,Atlanta Hawks,1995-03-10,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1995-03-08,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1995-03-05,ATL @ ORL,0,,,
2199,Atlanta Hawks,1995-03-03,ATL vs. DET,1,,,
2199,Atlanta Hawks,1995-03-02,ATL @ MIL,0,,,
2199,Atlanta Hawks,1995-02-27,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1995-02-24,ATL @ WAS,1,,,
2199,Atlanta Hawks,1995-02-23,ATL vs. DAL,1,,,
2199,Atlanta Hawks,1995-02-21,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1995-02-18,ATL @ SAN,0,,,
2199,Atlanta Hawks,1995-02-17,ATL @ DAL,1,,,
2199,Atlanta Hawks,1995-02-14,ATL @ DEN,1,,,
2199,Atlanta Hawks,1995-02-08,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1995-02-06,ATL @ PHL,1,,,
2199,Atlanta Hawks,1995-02-04,ATL @ DET,0,,,
2199,Atlanta Hawks,1995-02-03,ATL vs. SEA,0,,,
2199,Atlanta Hawks,1995-02-01,ATL vs. GOS,1,,,
2199,Atlanta Hawks,1995-01-30,ATL @ MIA,1,,,
2199,Atlanta Hawks,1995-01-28,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1995-01-26,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1995-01-25,ATL @ CHH,1,,,
2199,Atlanta Hawks,1995-01-21,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1995-01-20,ATL @ IND,0,,,
2199,Atlanta Hawks,1995-01-18,ATL vs. PHL,0,,,
2199,Atlanta Hawks,1995-01-16,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1995-01-13,ATL vs. ORL,0,,,
2199,Atlanta Hawks,1995-01-10,ATL @ WAS,1,,,
2199,Atlanta Hawks,1995-01-07,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1995-01-06,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1995-01-04,ATL @ NYK,0,,,
2199,Atlanta Hawks,1995-01-03,ATL vs. POR,0,,,
2199,Atlanta Hawks,1994-12-30,ATL @ CLE,0,,,
2199,Atlanta Hawks,1994-12-29,ATL vs. SAN,1,,,
2199,Atlanta Hawks,1994-12-27,ATL @ HOU,0,,,
2199,Atlanta Hawks,1994-12-23,ATL @ DET,1,,,
2199,Atlanta Hawks,1994-12-22,ATL vs. UTH,0,,,
2199,Atlanta Hawks,1994-12-20,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1994-12-17,ATL @ MIA,0,,,
2199,Atlanta Hawks,1994-12-16,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1994-12-14,ATL @ IND,0,,,
2199,Atlanta Hawks,1994-12-13,ATL vs. MIN,1,,,
2199,Atlanta Hawks,1994-12-10,ATL @ ORL,0,,,
2199,Atlanta Hawks,1994-12-09,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1994-12-07,ATL @ BOS,0,,,
2199,Atlanta Hawks,1994-12-06,ATL @ NJN,1,,,
2199,Atlanta Hawks,1994-12-03,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1994-12-02,ATL @ CHI,1,,,
2199,Atlanta Hawks,1994-11-29,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1994-11-25,ATL vs. LAL,0,,,
2199,Atlanta Hawks,1994-11-23,ATL @ MIN,1,,,
2199,Atlanta Hawks,1994-11-22,ATL vs. PHL,1,,,
2199,Atlanta Hawks,1994-11-19,ATL @ NYK,0,,,
2199,Atlanta Hawks,1994-11-18,ATL vs. MIL,0,,,
2199,Atlanta Hawks,1994-11-15,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1994-11-12,ATL @ SAC,0,,,
2199,Atlanta Hawks,1994-11-10,ATL @ LAC,1,,,
2199,Atlanta Hawks,1994-11-09,ATL @ PHX,0,,,
2199,Atlanta Hawks,1994-11-07,ATL @ UTH,0,,,
2199,Atlanta Hawks,1994-11-05,ATL vs. DET,0,,,
2199,Atlanta Hawks,1994-11-04,ATL vs. IND,0,,,
4199,Atlanta Hawks,1994-05-19,ATL @ IND,0,,,
4199,Atlanta Hawks,1994-05-17,ATL vs. IND,1,,,
4199,Atlanta Hawks,1994-05-15,ATL @ IND,0,,,
4199,Atlanta Hawks,1994-05-14,ATL @ IND,0,,,
4199,Atlanta Hawks,1994-05-12,ATL vs. IND,1,,,
4199,Atlanta Hawks,1994-05-10,ATL vs. IND,0,,,
4199,Atlanta Hawks,1994-05-08,ATL vs. MIA,1,,,
4199,Atlanta Hawks,1994-05-05,ATL @ MIA,1,,,
4199,Atlanta Hawks,1994-05-03,ATL @ MIA,0,,,
4199,Atlanta Hawks,1994-04-30,ATL vs. MIA,1,,,
4199,Atlanta Hawks,1994-04-28,ATL vs. MIA,0,,,
2199,Atlanta Hawks,1994-04-23,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1994-04-21,ATL @ MIA,0,,,
2199,Atlanta Hawks,1994-04-19,ATL @ NYK,1,,,
2199,Atlanta Hawks,1994-04-18,ATL @ CHI,0,,,
2199,Atlanta Hawks,1994-04-16,ATL vs. PHL,1,,,
2199,Atlanta Hawks,1994-04-15,ATL @ MIL,1,,,
2199,Atlanta Hawks,1994-04-13,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1994-04-09,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1994-04-07,ATL @ NJN,0,,,
2199,Atlanta Hawks,1994-04-06,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1994-04-03,ATL @ LAL,0,,,
2199,Atlanta Hawks,1994-04-01,ATL @ PHX,0,,,
2199,Atlanta Hawks,1994-03-31,ATL @ SAC,1,,,
2199,Atlanta Hawks,1994-03-29,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1994-03-26,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1994-03-25,ATL vs. LAC,0,,,
2199,Atlanta Hawks,1994-03-23,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1994-03-21,ATL vs. UTH,1,,,
2199,Atlanta Hawks,1994-03-20,ATL @ BOS,1,,,
2199,Atlanta Hawks,1994-03-18,ATL @ IND,1,,,
2199,Atlanta Hawks,1994-03-16,ATL @ CHH,0,,,
2199,Atlanta Hawks,1994-03-12,ATL @ DET,1,,,
2199,Atlanta Hawks,1994-03-11,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1994-03-09,ATL vs. NYK,0,,,
2199,Atlanta Hawks,1994-03-08,ATL @ CHI,0,,,
2199,Atlanta Hawks,1994-03-05,ATL vs. IND,1,,,
2199,Atlanta Hawks,1994-03-03,ATL @ WAS,1,,,
2199,Atlanta Hawks,1994-03-01,ATL vs. MIN,1,,,
2199,Atlanta Hawks,1994-02-26,ATL @ PHL,1,,,
2199,Atlanta Hawks,1994-02-25,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1994-02-23,ATL vs. SEA,1,,,
2199,Atlanta Hawks,1994-02-20,ATL @ DEN,0,,,
2199,Atlanta Hawks,1994-02-18,ATL @ LAC,1,,,
2199,Atlanta Hawks,1994-02-17,ATL @ GOS,0,,,
2199,Atlanta Hawks,1994-02-15,ATL @ HOU,0,,,
2199,Atlanta Hawks,1994-02-10,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1994-02-09,ATL @ ORL,0,,,
2199,Atlanta Hawks,1994-02-07,ATL vs. DET,1,,,
2199,Atlanta Hawks,1994-02-05,ATL @ CLE,0,,,
2199,Atlanta Hawks,1994-02-04,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1994-02-02,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1994-01-31,ATL @ DAL,1,,,
2199,Atlanta Hawks,1994-01-29,ATL @ SAN,0,,,
2199,Atlanta Hawks,1994-01-28,ATL @ CHH,1,,,
2199,Atlanta Hawks,1994-01-26,ATL vs. PHX,1,,,
2199,Atlanta Hawks,1994-01-25,ATL @ MIL,1,,,
2199,Atlanta Hawks,1994-01-22,ATL @ MIN,1,,,
2199,Atlanta Hawks,1994-01-21,ATL vs. NJN,0,,,
2199,Atlanta Hawks,1994-01-19,ATL vs. GOS,0,,,
2199,Atlanta Hawks,1994-01-17,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1994-01-15,ATL @ IND,0,,,
2199,Atlanta Hawks,1994-01-14,ATL vs. DAL,1,,,
2199,Atlanta Hawks,1994-01-12,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1994-01-08,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1994-01-07,ATL vs. POR,1,,,
2199,Atlanta Hawks,1994-01-04,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1993-12-29,ATL @ ORL,1,,,
2199,Atlanta Hawks,1993-12-28,ATL vs. DET,1,,,
2199,Atlanta Hawks,1993-12-26,ATL @ NJN,0,,,
2199,Atlanta Hawks,1993-12-23,ATL @ NYK,0,,,
2199,Atlanta Hawks,1993-12-22,ATL @ BOS,1,,,
2199,Atlanta Hawks,1993-12-18,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1993-12-16,ATL vs. IND,0,,,
2199,Atlanta Hawks,1993-12-14,ATL @ CLE,1,,,
2199,Atlanta Hawks,1993-12-11,ATL @ WAS,1,,,
2199,Atlanta Hawks,1993-12-09,ATL vs. SAN,1,,,
2199,Atlanta Hawks,1993-12-08,ATL @ DET,1,,,
2199,Atlanta Hawks,1993-12-03,ATL vs. HOU,1,,,
2199,Atlanta Hawks,1993-11-30,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1993-11-27,ATL vs. PHL,1,,,
2199,Atlanta Hawks,1993-11-26,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1993-11-24,ATL @ MIL,1,,,
2199,Atlanta Hawks,1993-11-23,ATL vs. LAL,1,,,
2199,Atlanta Hawks,1993-11-20,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1993-11-19,ATL @ MIA,1,,,
2199,Atlanta Hawks,1993-11-17,ATL @ PHL,1,,,
2199,Atlanta Hawks,1993-11-16,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1993-11-13,ATL @ SEA,0,,,
2199,Atlanta Hawks,1993-11-12,ATL @ POR,0,,,
2199,Atlanta Hawks,1993-11-10,ATL @ UTH,0,,,
2199,Atlanta Hawks,1993-11-08,ATL @ CHI,0,,,
2199,Atlanta Hawks,1993-11-05,ATL vs. IND,1,,,
4199,Atlanta Hawks,1993-05-04,ATL vs. CHI,0,,,
4199,Atlanta Hawks,1993-05-02,ATL @ CHI,0,,,
4199,Atlanta Hawks,1993-04-30,ATL @ CHI,0,,,
2199,Atlanta Hawks,1993-04-24,ATL @ ORL,0,,,
2199,Atlanta Hawks,1993-04-23,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1993-04-21,ATL @ WAS,1,,,
2199,Atlanta Hawks,1993-04-20,ATL vs. IND,1,,,
2199,Atlanta Hawks,1993-04-17,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1993-04-14,ATL @ DET,0,,,
2199,Atlanta Hawks,1993-04-13,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1993-04-10,ATL @ CHH,1,,,
2199,Atlanta Hawks,1993-04-09,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1993-04-06,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1993-04-03,ATL @ SEA,0,,,
2199,Atlanta Hawks,1993-04-02,ATL @ LAC,0,,,
2199,Atlanta Hawks,1993-03-31,ATL @ DEN,1,,,
2199,Atlanta Hawks,1993-03-29,ATL vs. POR,1,,,
2199,Atlanta Hawks,1993-03-27,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1993-03-25,ATL vs. HOU,1,,,
2199,Atlanta Hawks,1993-03-23,ATL vs. DAL,1,,,
2199,Atlanta Hawks,1993-03-19,ATL vs. MIN,1,,,
2199,Atlanta Hawks,1993-03-17,ATL @ NJN,0,,,
2199,Atlanta Hawks,1993-03-16,ATL @ CHH,1,,,
2199,Atlanta Hawks,1993-03-14,ATL vs. LAL,1,,,
2199,Atlanta Hawks,1993-03-12,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1993-03-09,ATL @ MIL,1,,,
2199,Atlanta Hawks,1993-03-08,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1993-03-06,ATL vs. UTH,1,,,
2199,Atlanta Hawks,1993-03-04,ATL @ IND,0,,,
2199,Atlanta Hawks,1993-03-02,ATL @ NYK,0,,,
2199,Atlanta Hawks,1993-02-27,ATL @ CHI,0,,,
2199,Atlanta Hawks,1993-02-26,ATL vs. BOS,0,,,
2199,Atlanta Hawks,1993-02-24,ATL @ PHL,1,,,
2199,Atlanta Hawks,1993-02-23,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1993-02-18,ATL @ PHX,0,,,
2199,Atlanta Hawks,1993-02-16,ATL @ POR,0,,,
2199,Atlanta Hawks,1993-02-14,ATL @ LAL,0,,,
2199,Atlanta Hawks,1993-02-13,ATL @ UTH,1,,,
2199,Atlanta Hawks,1993-02-11,ATL @ SAC,0,,,
2199,Atlanta Hawks,1993-02-09,ATL @ GOS,1,,,
2199,Atlanta Hawks,1993-02-06,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1993-02-03,ATL @ MIA,0,,,
2199,Atlanta Hawks,1993-02-02,ATL vs. SEA,1,,,
2199,Atlanta Hawks,1993-01-30,ATL vs. PHL,1,,,
2199,Atlanta Hawks,1993-01-28,ATL @ NYK,1,,,
2199,Atlanta Hawks,1993-01-26,ATL @ ORL,0,,,
2199,Atlanta Hawks,1993-01-25,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1993-01-23,ATL vs. PHX,0,,,
2199,Atlanta Hawks,1993-01-22,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1993-01-20,ATL @ BOS,0,,,
2199,Atlanta Hawks,1993-01-19,ATL @ CHH,1,,,
2199,Atlanta Hawks,1993-01-16,ATL @ CLE,0,,,
2199,Atlanta Hawks,1993-01-14,ATL vs. DET,1,,,
2199,Atlanta Hawks,1993-01-12,ATL vs. GOS,1,,,
2199,Atlanta Hawks,1993-01-08,ATL @ DET,1,,,
2199,Atlanta Hawks,1993-01-07,ATL @ MIL,1,,,
2199,Atlanta Hawks,1993-01-05,ATL vs. WAS,0,,,
2199,Atlanta Hawks,1993-01-02,ATL vs. MIL,0,,,
2199,Atlanta Hawks,1992-12-29,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1992-12-28,ATL @ WAS,0,,,
2199,Atlanta Hawks,1992-12-26,ATL @ MIN,1,,,
2199,Atlanta Hawks,1992-12-22,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1992-12-19,ATL vs. ORL,0,,,
2199,Atlanta Hawks,1992-12-18,ATL @ MIA,1,,,
2199,Atlanta Hawks,1992-12-16,ATL @ DET,0,,,
2199,Atlanta Hawks,1992-12-15,ATL vs. DET,0,,,
2199,Atlanta Hawks,1992-12-12,ATL vs. PHL,0,,,
2199,Atlanta Hawks,1992-12-11,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1992-12-08,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1992-12-05,ATL vs. SAN,1,,,
2199,Atlanta Hawks,1992-12-04,ATL @ IND,0,,,
2199,Atlanta Hawks,1992-12-02,ATL @ NJN,0,,,
2199,Atlanta Hawks,1992-12-01,ATL vs. IND,1,,,
2199,Atlanta Hawks,1992-11-28,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1992-11-27,ATL @ CLE,0,,,
2199,Atlanta Hawks,1992-11-25,ATL @ PHL,1,,,
2199,Atlanta Hawks,1992-11-23,ATL @ BOS,1,,,
2199,Atlanta Hawks,1992-11-21,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1992-11-19,ATL vs. NJN,0,,,
2199,Atlanta Hawks,1992-11-17,ATL vs. MIL,0,,,
2199,Atlanta Hawks,1992-11-14,ATL @ DAL,0,,,
2199,Atlanta Hawks,1992-11-12,ATL @ SAN,1,,,
2199,Atlanta Hawks,1992-11-11,ATL @ HOU,0,,,
2199,Atlanta Hawks,1992-11-07,ATL @ CHI,1,,,
2199,Atlanta Hawks,1992-11-06,ATL vs. NYK,0,,,
2199,Atlanta Hawks,1992-04-19,ATL @ CLE,0,,,
